"layer","aridity","elevation","hli","precipitation","precseasonality","temperature","tempseasonality","tpi","tri","geom"
1,23006.482421875,2358.33276367188,0.702368497848511,6339.27099609375,25.2849941253662,-4.71701860427856,1714.95166015625,230.935394287109,424.760925292969,c(4312216.39778826, 2654985.35360582)
1,19717.0625,2376.69067382812,0.782020747661591,6364.54541015625,27.0711460113525,-3.22583842277527,1520.03979492188,189.761611938477,612.899963378906,c(4318355.52233534, 2648609.57839033)
1,20167.0859375,2103.04736328125,0.76593017578125,6379.48828125,26.7568416595459,6.57464551925659,1651.39831542969,12.3139019012451,534.9130859375,c(4311744.1034981, 2652800.91668412)
1,21750.5546875,2322.52026367188,0.726313889026642,6351.32177734375,25.4181346893311,-3.18191194534302,1677.50134277344,236.448654174805,428.538055419922,c(4311519.89855942, 2650513.48770622)
1,20919.296875,2428.45678710938,0.639174580574036,6356.07275390625,29.2107067108154,-7.89745140075684,1400.15417480469,148.920822143555,526.249816894531,c(4319787.3260111, 2645670.12844685)
1,20799.759765625,2480.71899414062,0.805850982666016,6347.50439453125,31.2673397064209,-11.3209934234619,1376.00354003906,200.003082275391,739.174499511719,c(4322951.21342952, 2645842.38419181)
1,19237.388671875,2324.09692382812,0.671945571899414,6372.5673828125,27.567943572998,-1.4793027639389,1377.42102050781,198.285598754883,502.171142578125,c(4319038.87049711, 2648551.65326531)
1,18344.3984375,2215.22485351562,0.57509458065033,6392.21435546875,28.8245487213135,1.76345837116241,1224.80346679688,-163.810409545898,620.822448730469,c(4320467.96715344, 2644605.18798626)
1,20050.271484375,2400.51489257812,0.67364376783371,6368.216796875,29.4949798583984,-3.90012717247009,1374.84375,180.169784545898,597.182312011719,c(4319764.69997018, 2646099.53451792)
1,21858.876953125,1870.19580078125,0.609069406986237,6801.41650390625,26.9443893432617,13.3600597381592,1054.64245605469,-349.068389892578,937.627990722656,c(4556532.23125407, 2659563.58245602)
1,20919.296875,2428.45678710938,0.639174580574036,6356.07275390625,29.2107067108154,-7.89745140075684,1400.15417480469,148.920822143555,526.249816894531,c(4319754.14705905, 2645940.37172983)
1,19483.412109375,2320.4462890625,0.679302096366882,6371.16845703125,27.9373626708984,-2.64286637306213,1382.31262207031,146.687469482422,517.117614746094,c(4319263.62635858, 2647480.17599048)
1,21962.306640625,2359.96606445312,0.707440257072449,6348.033203125,26.2458229064941,-3.48051881790161,1686.80505371094,291.136596679688,607.910888671875,c(4311530.61411961, 2651156.81051105)
1,19663.369140625,2235.71875,0.609440624713898,6379.86669921875,26.3481712341309,4.38442707061768,1408.21813964844,146.358489990234,588.227416992188,c(4312032.49417353, 2649909.85400622)
1,17157.486328125,2064.17138671875,0.772642135620117,6417.15380859375,29.2975177764893,8.58554267883301,1127.86669921875,-271.710815429688,833.563293457031,c(4321685.92371619, 2645001.28227176)
1,17922.01953125,2053.0224609375,0.620585560798645,6401.7373046875,33.8801612854004,15.7470149993896,1389.18041992188,271.21533203125,781.475341796875,c(4311216.97126859, 2658685.53704211)
1,21750.5546875,2322.52026367188,0.726313889026642,6351.32177734375,25.4181346893311,-3.18191194534302,1677.50134277344,236.448654174805,428.538055419922,c(4311513.21114562, 2650804.51263976)
1,20050.271484375,2400.51489257812,0.67364376783371,6368.216796875,29.4949798583984,-3.90012717247009,1374.84375,180.169784545898,597.182312011719,c(4319623.84761137, 2646795.31881796)
1,15778.298828125,1971.6630859375,0.615648627281189,6439.7041015625,29.3721675872803,13.6662178039551,950.097900390625,-274.235290527344,844.510375976562,c(4324665.38616915, 2645066.07189053)
1,20504.271484375,2175.25463867188,0.639458179473877,6361.46240234375,28.2574024200439,2.07051205635071,1598.82238769531,54.9472961425781,340.403198242188,c(4312225.65873244, 2655019.77283903)
1,20050.271484375,2400.51489257812,0.67364376783371,6368.216796875,29.4949798583984,-3.90012717247009,1374.84375,180.169784545898,597.182312011719,c(4319699.67018167, 2646740.65361594)
