resolution,1km,1km,100m ,100m
model,TSS,threshold,TSS,threshold
glm,0.8149698421219567,0.4446445962842536,0.7885705106875842,0.42355489967648424
gam,0.8319387491595722,0.4264734070343734,0.8176797159468825,0.3961013737826135
rf,0.8540413963246313,0.4790011416117482,0.8530752813961628,0.4970005969555268
ensemble,0.8422085638470982,0.4870531742222964,0.8355017302610204,0.4361321096011009
