"layer","aridity","elevation","hli","precipitation","precseasonality","temperature","tempseasonality","tpi","tri","geom"
1,23427.138671875,1260.21655273438,0.757292568683624,6188.29736328125,9.29948043823242,53.8920021057129,1804.62451171875,296.959136962891,674.016662597656,c(4158710.29622279, 2747809.63572036)
1,22885.845703125,1157.15747070312,0.738274037837982,6197.06298828125,9.10183048248291,56.356559753418,1833.52917480469,138.369995117188,353.644378662109,c(4159138.38181219, 2748088.05538284)
1,16056.3271484375,2088.7978515625,0.780860066413879,6482.5869140625,30.2377910614014,5.4837908744812,1250.84045410156,-189.66796875,497.847351074219,c(4398482.46607018, 2678071.22787374)
1,25316.01171875,1373.78076171875,0.728554785251617,6165.2646484375,10.3139944076538,44.0697441101074,2012.46472167969,156.681060791016,422.542846679688,c(4171723.6935021, 2753493.98253579)
1,19537.279296875,892.661376953125,0.699527978897095,6282.56298828125,10.6379728317261,70.9725189208984,1224.208984375,-62.5345764160156,165.758865356445,c(4179522.35669764, 2756780.78414954)
1,25083.890625,1279.86450195312,0.679876446723938,6184.0791015625,10.8408823013306,48.1124954223633,1881.22399902344,71.9164123535156,266.687683105469,c(4173473.16993514, 2752070.87782514)
1,25160.591796875,1316.28637695312,0.712069034576416,6178.4482421875,11.2887935638428,46.9350318908691,2105.12060546875,134.54411315918,288.923767089844,c(4172488.24836127, 2749414.93509556)
1,25316.01171875,1373.78076171875,0.728554785251617,6165.2646484375,10.3139944076538,44.0697441101074,2012.46472167969,156.681060791016,422.542846679688,c(4171723.6935021, 2753493.98253579)
1,16426.845703125,2375.46435546875,0.823855876922607,6417.87158203125,35.9480285644531,-6.58166599273682,855.200012207031,-198.137893676758,749.314270019531,c(4310184.85710111, 2608142.8554524)
1,20135.7265625,2293.63696289062,0.787370920181274,6608.86376953125,39.9601287841797,-6.35874223709106,1004.26141357422,-175.881637573242,554.686828613281,c(4483904.52806743, 2655293.13179346)
1,18526.19140625,2142.50073242188,0.788839221000671,6646.4794921875,40.6039123535156,2.17327904701233,856.426147460938,-279.630432128906,670.826049804688,c(4486218.90526309, 2654249.11816679)
1,20719.3671875,2191.11206054688,0.580335795879364,6651.67919921875,41.7343826293945,-3.24431777000427,947.042114257812,-202.944229125977,831.885009765625,c(4502270.71399953, 2652518.98857183)
1,19679.01953125,2273.14672851562,0.844658017158508,6625.51513671875,40.5671272277832,-3.82452273368835,952.260070800781,-148.923950195312,812.684753417969,c(4487011.58290957, 2653161.08384281)
1,20135.7265625,2293.63696289062,0.787370920181274,6608.86376953125,39.9601287841797,-6.35874223709106,1004.26141357422,-175.881637573242,554.686828613281,c(4483904.52806743, 2655293.13179346)
1,18341.724609375,2112.61767578125,0.613024294376373,6701.76513671875,38.3661804199219,5.85860729217529,1134.61059570312,240.504440307617,791.955139160156,c(4512892.66716864, 2653981.43536223)
1,19296.931640625,2176.2626953125,0.70130717754364,6624.81298828125,41.4460144042969,-2.61960196495056,949.628112792969,-253.12077331543,748.900024414062,c(4484696.64070084, 2654204.7698832)
1,20135.7265625,2293.63696289062,0.787370920181274,6608.86376953125,39.9601287841797,-6.35874223709106,1004.26141357422,-175.881637573242,554.686828613281,c(4483904.52806743, 2655293.13179346)
1,22864.265625,2302.58276367188,0.879879415035248,6686.17626953125,26.0335597991943,-5.60953330993652,1134.95703125,-146.007202148438,748.244262695312,c(4530517.24760699, 2651273.28361987)
1,22619.009765625,2288.84057617188,0.873764514923096,6694.4609375,24.2366428375244,-6.97084760665894,1387.21118164062,163.801528930664,753.132568359375,c(4536010.65065734, 2647033.22701083)
1,20135.7265625,2293.63696289062,0.787370920181274,6608.86376953125,39.9601287841797,-6.35874223709106,1004.26141357422,-175.881637573242,554.686828613281,c(4483904.52806743, 2655293.13179346)
1,19248.736328125,1977.64050292969,0.672183871269226,6693.95458984375,37.0249061584473,7.43312883377075,921.705932617188,-313.446472167969,753.719055175781,c(4508005.17004044, 2663820.58621176)
1,17422.931640625,2008.74096679688,0.805253922939301,6679.4638671875,38.5590782165527,9.15021705627441,840.689758300781,-363.424468994141,901.130187988281,c(4489359.3359183, 2651008.00832814)
1,26164.609375,2367.92163085938,0.708690047264099,6483.1611328125,10.3330907821655,-1.20826697349548,1354.73657226562,-100.184913635254,520.606079101562,c(4102123.85159562, 2533609.38472662)
1,16910.4765625,1957.77075195312,0.769609451293945,6416.62841796875,21.437479019165,16.3964977264404,1622.77661132812,103.243629455566,595.517517089844,c(4320615.87155059, 2659517.59537285)
1,16815.279296875,2134.6142578125,0.645750522613525,6405.24365234375,33.8805046081543,9.38373947143555,1375.67456054688,196.900817871094,647.644775390625,c(4318443.76969044, 2651783.68583697)
1,12840.076171875,1896.69677734375,0.740761756896973,6495.876953125,29.0210285186768,18.5468730926514,771.497192382812,-111.142387390137,699.296569824219,c(4364562.96581348, 2659413.69031453)
